instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,temp2,atemp,hum,hum2,windspeed,windspeed2,casual,registered,cnt,recency
184,2011-07-03,Fall,2011,Jul,0,Mon,1,2,29.383347,Hot,33.42875,68.25,High,15.333486,Breezy,2282,2367,4649,
185,2011-07-04,Fall,2011,Jul,1,Tue,0,2,29.793346999999997,Hot,33.27085,63.7917,Medium,5.4591064000000005,Calm,3065,2978,6043,
186,2011-07-05,Fall,2011,Jul,0,Wed,1,1,30.613346999999997,Hot,34.816900000000004,59.0417,Medium,8.459286,Calm,1031,3634,4665,
187,2011-07-06,Fall,2011,Jul,0,Thu,1,1,29.52,Hot,34.28165,74.33330000000001,High,10.042161,Calm,784,3845,4629,
188,2011-07-07,Fall,2011,Jul,0,Fri,1,1,30.75,Hot,34.34355,65.125,High,10.666400000000001,Calm,754,3838,4592,
189,2011-07-08,Fall,2011,Jul,0,Sat,1,2,29.075847,Hot,33.524150000000006,75.79169999999999,High,15.083643,Breezy,692,3348,4040,
190,2011-07-09,Fall,2011,Jul,0,Sun,1,1,30.066653000000002,Hot,33.2079,60.9167,Medium,11.250104,Calm,1988,3348,5336,
191,2011-07-10,Fall,2011,Jul,0,Mon,1,1,30.6475,Hot,34.50125,57.8333,Medium,12.292557,Calm,1743,3138,4881,
192,2011-07-11,Fall,2011,Jul,0,Tue,1,1,31.2625,Hot,36.4902,63.5833,Medium,18.916579,Breezy,723,3363,4086,
193,2011-07-12,Fall,2011,Jul,0,Wed,1,1,32.560846999999995,Hot,36.96375,55.9167,Medium,13.417017999999999,Breezy,662,3596,4258,
194,2011-07-13,Fall,2011,Jul,0,Thu,1,1,30.613346999999997,Hot,34.4702,63.1667,Medium,9.790911000000001,Calm,748,3594,4342,
195,2011-07-14,Fall,2011,Jul,0,Fri,1,1,27.914153000000002,Hot,31.7552,47.625,Medium,16.124689,Breezy,888,4196,5084,
196,2011-07-15,Fall,2011,Jul,0,Sat,1,1,27.196652999999998,Hot,31.21855,59.12500000000001,Medium,12.249811,Calm,1318,4220,5538,
197,2011-07-16,Fall,2011,Jul,0,Sun,1,1,28.153347,Hot,31.91315,58.5,Medium,13.958914,Breezy,2418,3505,5923,
198,2011-07-17,Fall,2011,Jul,0,Mon,1,1,29.485847,Hot,33.49165,60.4167,Medium,16.417211,Breezy,2006,3296,5302,
199,2011-07-18,Fall,2011,Jul,0,Tue,1,1,30.613346999999997,Hot,35.19625,65.125,High,14.458867999999999,Breezy,841,3617,4458,
200,2011-07-19,Fall,2011,Jul,0,Wed,1,1,31.843347,Hot,37.37395,65.0417,High,8.7502,Calm,752,3789,4541,
201,2011-07-20,Fall,2011,Jul,0,Thu,1,1,31.501653,Hot,37.3425,70.70830000000001,High,7.625739,Calm,644,3688,4332,
202,2011-07-21,Fall,2011,Jul,0,Fri,1,2,33.415,Hot,41.31855,69.125,High,14.875407,Breezy,632,3152,3784,
203,2011-07-22,Fall,2011,Jul,0,Sat,1,1,34.781653,Hot,42.0448,58.0417,Medium,8.9177,Calm,562,2825,3387,
204,2011-07-23,Fall,2011,Jul,0,Sun,1,1,34.815847,Hot,40.214349999999996,50.0,Medium,8.791807,Calm,987,2298,3285,
205,2011-07-24,Fall,2011,Jul,0,Mon,1,1,34.03,Hot,39.74145,55.0833,Medium,11.334456999999999,Calm,1050,2556,3606,
206,2011-07-25,Fall,2011,Jul,0,Tue,1,1,30.476653000000002,Hot,36.0479,75.7083,High,6.0841560999999995,Calm,568,3272,3840,
207,2011-07-26,Fall,2011,Jul,0,Wed,1,1,31.638347,Hot,34.84895,54.0833,Medium,13.417285999999999,Breezy,750,3840,4590,
208,2011-07-27,Fall,2011,Jul,0,Thu,1,1,31.775000000000002,Hot,34.53335,40.291700000000006,Medium,12.292020999999998,Calm,755,3901,4656,
209,2011-07-28,Fall,2011,Jul,0,Fri,1,1,31.945847,Hot,36.995,58.3333,Medium,11.958093,Calm,606,3784,4390,
210,2011-07-29,Fall,2011,Jul,0,Sat,1,1,34.371653,Hot,39.29835,54.25,Medium,11.667245999999999,Calm,670,3176,3846,
211,2011-07-30,Fall,2011,Jul,0,Sun,1,1,32.970847,Hot,36.42685,46.5833,Medium,11.291979,Calm,1559,2916,4475,
212,2011-07-31,Fall,2011,Jul,0,Mon,1,1,33.039153,Hot,36.4898,48.0833,Medium,11.042470999999999,Calm,1524,2778,4302,
213,2011-08-01,Fall,2011,Aug,0,Tue,1,1,31.638347,Hot,35.1646,55.0833,Medium,10.500039,Calm,729,3537,4266,
214,2011-08-02,Fall,2011,Aug,0,Wed,1,1,32.116653,Hot,35.35355,49.125,Medium,13.79195,Breezy,801,4044,4845,
215,2011-08-03,Fall,2011,Aug,0,Thu,1,2,29.998347,Hot,33.99685,65.75,High,9.084061,Calm,467,3107,3574,
216,2011-08-04,Fall,2011,Aug,0,Fri,1,2,29.11,Hot,33.2394,75.75,High,13.20905,Breezy,799,3777,4576,
217,2011-08-05,Fall,2011,Aug,0,Sat,1,1,29.144153000000003,Hot,32.82835,63.083299999999994,Medium,12.374632,Breezy,1023,3843,4866,
218,2011-08-06,Fall,2011,Aug,0,Sun,1,2,29.383347,Hot,33.807700000000004,75.5,High,15.29275,Breezy,1521,2773,4294,
219,2011-08-07,Fall,2011,Aug,0,Mon,1,1,30.442500000000003,Hot,35.7646,75.29169999999999,High,13.499629,Breezy,1298,2487,3785,
220,2011-08-08,Fall,2011,Aug,0,Tue,1,1,31.365000000000002,Hot,35.16415,59.2083,Medium,12.875725000000001,Breezy,846,3480,4326,
221,2011-08-09,Fall,2011,Aug,0,Wed,1,1,31.775000000000002,Hot,36.20605,57.04169999999999,Medium,10.125107,Calm,907,3695,4602,
222,2011-08-10,Fall,2011,Aug,0,Thu,1,1,31.433346999999998,Hot,34.24915,42.4167,Medium,13.417285999999999,Breezy,884,3896,4780,
223,2011-08-11,Fall,2011,Aug,0,Fri,1,1,29.4175,Hot,32.57605,42.375,Medium,11.041332,Calm,812,3980,4792,
224,2011-08-12,Fall,2011,Aug,0,Sat,1,1,29.041653,Hot,32.7021,41.5,Medium,8.416607,Calm,1051,3854,4905,
225,2011-08-13,Fall,2011,Aug,0,Sun,1,2,28.119153,Hot,32.2929,72.9583,High,14.167418,Breezy,1504,2646,4150,
226,2011-08-14,Fall,2011,Aug,0,Mon,1,2,27.743347,Hot,31.219400000000004,81.75,High,14.916411,Breezy,1338,2482,3820,
227,2011-08-15,Fall,2011,Aug,0,Tue,1,1,27.299153,Hot,30.80835,71.20830000000001,High,13.999918,Breezy,775,3563,4338,
228,2011-08-16,Fall,2011,Aug,0,Wed,1,1,28.734153000000003,Hot,32.29185,57.8333,Medium,15.834043000000001,Breezy,721,4004,4725,
229,2011-08-17,Fall,2011,Aug,0,Thu,1,1,29.656653,Hot,33.33355,57.5417,Medium,9.625689,Calm,668,4026,4694,
230,2011-08-18,Fall,2011,Aug,0,Fri,1,1,29.178347000000002,Hot,33.1129,65.45830000000001,High,15.624936,Breezy,639,3166,3805,
231,2011-08-19,Fall,2011,Aug,0,Sat,1,2,28.085,Hot,31.661050000000003,72.2917,High,9.333635999999998,Calm,797,3356,4153,
232,2011-08-20,Fall,2011,Aug,0,Sun,1,1,28.5975,Hot,32.4498,67.41669999999999,High,6.999289,Calm,1914,3277,5191,
233,2011-08-21,Fall,2011,Aug,0,Mon,1,1,29.144153000000003,Hot,33.776250000000005,77.0,High,16.666518,Breezy,1249,2624,3873,
234,2011-08-22,Fall,2011,Aug,0,Tue,1,1,28.358347000000002,Hot,31.9127,47.0,Medium,18.54225,Breezy,833,3925,4758,
235,2011-08-23,Fall,2011,Aug,0,Wed,1,1,26.274153,Hot,30.303350000000002,45.5417,Medium,9.833121,Calm,1281,4614,5895,
236,2011-08-24,Fall,2011,Aug,0,Thu,1,1,27.606652999999998,Hot,31.5346,60.5,Medium,16.958236,Breezy,949,4181,5130,
237,2011-08-25,Fall,2011,Aug,0,Fri,1,2,28.050846999999997,Hot,32.2927,77.1667,High,14.125810999999999,Breezy,435,3107,3542,
238,2011-08-26,Fall,2011,Aug,0,Sat,1,1,28.7,Hot,32.98665,76.125,High,5.625487499999999,Calm,768,3893,4661,
239,2011-08-27,Fall,2011,Aug,0,Sun,1,2,27.880000000000003,Hot,31.7778,85.0,High,25.166338999999997,Windy,226,889,1115,
240,2011-08-28,Fall,2011,Aug,0,Mon,1,1,28.989418999999998,Hot,32.397949999999994,56.1765,Medium,20.412153,Breezy,1415,2919,4334,
241,2011-08-29,Fall,2011,Aug,0,Tue,1,1,26.103347,Hot,30.3979,55.45830000000001,Medium,10.708275,Calm,729,3905,4634,
242,2011-08-30,Fall,2011,Aug,0,Wed,1,1,26.205847000000002,Hot,29.7352,54.833299999999994,Medium,8.375536,Calm,775,4429,5204,
243,2011-08-31,Fall,2011,Aug,0,Thu,1,1,26.923347,Hot,30.556050000000003,59.791700000000006,Medium,5.5833311,Calm,688,4370,5058,
244,2011-09-01,Fall,2011,Sep,0,Fri,1,1,26.855,Hot,30.746050000000004,63.916700000000006,Medium,9.500332,Calm,783,4332,5115,
245,2011-09-02,Fall,2011,Sep,0,Sat,1,2,26.376653,Hot,30.2404,72.70830000000001,High,9.375243,Calm,875,3852,4727,
246,2011-09-03,Fall,2011,Sep,0,Sun,1,1,27.435847,Hot,31.66065,71.6667,High,12.416775,Breezy,1935,2549,4484,
247,2011-09-04,Fall,2011,Sep,0,Mon,1,1,29.075847,Hot,33.27145,74.20830000000001,High,13.833289,Breezy,2521,2419,4940,
248,2011-09-05,Fall,2011,Sep,1,Tue,0,2,27.606652999999998,Hot,31.282300000000003,79.0417,High,14.250632,Breezy,1236,2115,3351,
249,2011-09-06,Fall,2011,Sep,0,Wed,1,3,22.14,Mild,25.759999999999998,88.6957,High,23.044181,Breezy,204,2506,2710,
250,2011-09-07,Fall,2011,Sep,0,Thu,1,3,24.565847,Hot,27.21145,91.7083,High,6.500393600000001,Calm,118,1878,1996,
251,2011-09-08,Fall,2011,Sep,0,Fri,1,3,25.990433,Hot,27.76805,93.9565,High,12.914116,Breezy,153,1689,1842,
252,2011-09-09,Fall,2011,Sep,0,Sat,1,2,26.650000000000002,Hot,28.9473,89.79169999999999,High,8.333393000000001,Calm,417,3127,3544,
253,2011-09-10,Fall,2011,Sep,0,Sun,1,1,27.060000000000002,Hot,30.3981,75.375,High,10.291736,Calm,1750,3595,5345,
254,2011-09-11,Fall,2011,Sep,0,Mon,1,1,26.786653,Hot,30.46145,71.375,High,7.708618,Calm,1633,3413,5046,
255,2011-09-12,Fall,2011,Sep,0,Tue,1,1,26.418268,Hot,30.106500000000004,69.2174,High,5.957171000000001,Calm,690,4023,4713,
256,2011-09-13,Fall,2011,Sep,0,Wed,1,1,26.684153,Hot,30.1777,71.25,High,9.500868,Calm,701,4062,4763,
257,2011-09-14,Fall,2011,Sep,0,Thu,1,1,27.606652999999998,Hot,31.345,69.7083,High,11.2091,Calm,647,4138,4785,
258,2011-09-15,Fall,2011,Sep,0,Fri,1,2,23.677500000000002,Mild,27.68355,70.9167,High,18.166782,Breezy,428,3231,3659,
259,2011-09-16,Fall,2011,Sep,0,Sat,1,2,19.235847,Mild,23.07375,59.0417,Medium,11.000261,Calm,742,4018,4760,
260,2011-09-17,Fall,2011,Sep,0,Sun,1,2,20.158347,Mild,23.9256,71.8333,High,12.708225,Breezy,1434,3077,4511,
261,2011-09-18,Fall,2011,Sep,0,Mon,1,1,20.807499999999997,Mild,24.52685,69.5,High,11.958361,Calm,1353,2921,4274,
262,2011-09-19,Fall,2011,Sep,0,Tue,1,2,22.515846999999997,Mild,26.48375,69.0,High,10.166713999999999,Calm,691,3848,4539,
263,2011-09-20,Fall,2011,Sep,0,Wed,1,2,23.028347,Mild,26.610850000000003,88.125,High,9.041917999999999,Calm,438,3203,3641,
264,2011-09-21,Fall,2011,Sep,0,Thu,1,2,24.395,Hot,27.526650000000004,90.0,High,6.4590814,Calm,539,3813,4352,
265,2011-09-22,Fall,2011,Sep,0,Fri,1,2,25.761653000000003,Hot,27.74815,90.2083,High,8.584375,Calm,555,4240,4795,
266,2011-09-23,Winter,2011,Sep,0,Sat,1,2,24.975847,Hot,26.106249999999996,97.25,High,5.2505689,Calm,258,2137,2395,
267,2011-09-24,Winter,2011,Sep,0,Sun,1,2,24.873347,Hot,28.2206,86.25,High,5.2516811,Calm,1776,3647,5423,
268,2011-09-25,Winter,2011,Sep,0,Mon,1,2,26.000847,Hot,28.631849999999996,84.5,High,3.3754064,Calm,1544,3466,5010,
269,2011-09-26,Winter,2011,Sep,0,Tue,1,2,26.615847000000002,Hot,29.452099999999998,84.8333,High,7.4169,Calm,684,3946,4630,
270,2011-09-27,Winter,2011,Sep,0,Wed,1,2,26.103347,Hot,28.726249999999997,88.5417,High,7.917457,Calm,477,3643,4120,
271,2011-09-28,Winter,2011,Sep,0,Thu,1,2,26.035,Hot,28.757899999999996,84.875,High,9.958143000000002,Calm,480,3427,3907,
272,2011-09-29,Winter,2011,Sep,0,Fri,1,1,25.283347,Hot,28.7256,69.91669999999999,High,11.583161,Calm,653,4186,4839,
273,2011-09-30,Winter,2011,Sep,0,Sat,1,1,23.130847,Mild,27.24145,64.75,Medium,13.833825,Breezy,830,4372,5202,
274,2011-10-01,Winter,2011,Oct,0,Sun,1,2,16.81,Mild,20.64315,75.375,High,19.583832,Breezy,480,1949,2429,
275,2011-10-02,Winter,2011,Oct,0,Mon,1,2,14.623347,Mild,17.26585,79.1667,High,14.874870999999999,Breezy,616,2302,2918,
276,2011-10-03,Winter,2011,Oct,0,Tue,1,2,15.750846999999998,Mild,19.6023,76.0833,High,5.5841686,Calm,330,3240,3570,
277,2011-10-04,Winter,2011,Oct,0,Wed,1,1,19.850847,Mild,23.6429,71.0,High,13.792218,Breezy,486,3970,4456,
278,2011-10-05,Winter,2011,Oct,0,Thu,1,1,22.071652999999998,Mild,26.3569,64.79169999999999,Medium,11.87575,Calm,559,4267,4826,
279,2011-10-06,Winter,2011,Oct,0,Fri,1,1,20.260847000000002,Mild,24.02125,62.083299999999994,Medium,9.041917999999999,Calm,639,4126,4765,
280,2011-10-07,Winter,2011,Oct,0,Sat,1,1,20.944153,Mild,25.2202,68.41669999999999,High,1.5002439,Calm,949,4036,4985,
281,2011-10-08,Winter,2011,Oct,0,Sun,1,1,21.388347,Mild,25.6621,70.125,High,3.0420814,Calm,2235,3174,5409,
282,2011-10-09,Winter,2011,Oct,0,Mon,1,1,22.174153,Mild,26.19915,72.75,High,4.251150000000001,Calm,2397,3114,5511,
283,2011-10-10,Winter,2011,Oct,1,Tue,0,1,23.404153,Mild,27.14625,73.375,High,2.8343814,Calm,1514,3603,5117,
284,2011-10-11,Winter,2011,Oct,0,Wed,1,2,23.233347000000002,Mild,27.3048,80.875,High,9.583814,Calm,667,3896,4563,
285,2011-10-12,Winter,2011,Oct,0,Thu,1,3,22.276653,Mild,25.885849999999998,90.625,High,16.62605,Breezy,217,2199,2416,
286,2011-10-13,Winter,2011,Oct,0,Fri,1,2,24.155847,Mild,27.5902,89.6667,High,9.499729,Calm,290,2623,2913,
287,2011-10-14,Winter,2011,Oct,0,Sat,1,2,22.584153,Mild,26.48375,71.625,High,15.000161,Breezy,529,3115,3644,
288,2011-10-15,Winter,2011,Oct,0,Sun,1,1,20.773346999999998,Mild,24.936249999999998,48.3333,Medium,17.291561,Breezy,1899,3318,5217,
289,2011-10-16,Winter,2011,Oct,0,Mon,1,1,20.978347,Mild,25.1577,48.6667,Medium,18.875039,Breezy,1748,3293,5041,
290,2011-10-17,Winter,2011,Oct,0,Tue,1,1,21.900847,Mild,25.53625,57.958299999999994,Medium,11.750393,Calm,713,3857,4570,
291,2011-10-18,Winter,2011,Oct,0,Wed,1,2,21.8325,Mild,26.13605,70.1667,High,7.375829,Calm,637,4111,4748,
292,2011-10-19,Winter,2011,Oct,0,Thu,1,3,22.211299,Mild,25.6924,89.52170000000001,High,16.303713,Breezy,254,2170,2424,
293,2011-10-20,Winter,2011,Oct,0,Fri,1,1,19.509153,Mild,23.32625,63.625,Medium,28.292425,Windy,471,3724,4195,
294,2011-10-21,Winter,2011,Oct,0,Sat,1,1,17.5275,Mild,21.1798,57.4167,Medium,14.833532,Breezy,676,3628,4304,
295,2011-10-22,Winter,2011,Oct,0,Sun,1,1,17.322499999999998,Mild,21.2746,62.916700000000006,Medium,6.2086689,Calm,1499,2809,4308,
296,2011-10-23,Winter,2011,Oct,0,Mon,1,1,17.288347,Mild,21.11665,74.125,High,6.6673375,Calm,1619,2762,4381,
297,2011-10-24,Winter,2011,Oct,0,Tue,1,1,18.996653,Mild,22.85335,77.2083,High,7.959064,Calm,699,3488,4187,
298,2011-10-25,Winter,2011,Oct,0,Wed,1,1,19.338347,Mild,23.16875,62.291700000000006,Medium,11.166086,Calm,695,3992,4687,
299,2011-10-26,Winter,2011,Oct,0,Thu,1,2,19.850847,Mild,23.6423,72.04169999999999,High,9.959014,Calm,404,3490,3894,
300,2011-10-27,Winter,2011,Oct,0,Fri,1,2,19.27,Mild,22.8523,81.2917,High,13.250121,Breezy,240,2419,2659,
301,2011-10-28,Winter,2011,Oct,0,Sat,1,2,13.564153,Mild,15.9406,58.58330000000001,Medium,15.375093,Breezy,456,3291,3747,
302,2011-10-29,Winter,2011,Oct,0,Sun,1,3,10.420846999999998,Cold,11.39565,88.25,High,23.541857,Windy,57,570,627,
303,2011-10-30,Winter,2011,Oct,0,Mon,1,1,13.085847,Cold,16.06645,62.375,Medium,11.833339,Calm,885,2446,3331,
304,2011-10-31,Winter,2011,Oct,0,Tue,1,1,13.940000000000001,Mild,17.803150000000002,70.3333,High,7.12545,Calm,362,3307,3669,
305,2011-11-01,Winter,2011,Nov,0,Wed,1,1,16.434153,Mild,19.8544,68.375,High,9.083257,Calm,410,3658,4068,
306,2011-11-02,Winter,2011,Nov,0,Thu,1,1,15.477500000000001,Mild,19.50665,71.875,High,5.5001439,Calm,370,3816,4186,
307,2011-11-03,Winter,2011,Nov,0,Fri,1,1,16.741653,Mild,20.296049999999997,70.20830000000001,High,9.166739,Calm,318,3656,3974,
308,2011-11-04,Winter,2011,Nov,0,Sat,1,2,16.536653,Mild,20.1696,62.25000000000001,Medium,18.209193,Breezy,470,3576,4046,
309,2011-11-05,Winter,2011,Nov,0,Sun,1,1,13.393346999999999,Mild,16.1927,51.916700000000006,Medium,12.667154,Breezy,1156,2770,3926,
310,2011-11-06,Winter,2011,Nov,0,Mon,1,1,14.281653,Mild,18.117900000000002,73.4583,High,6.1676314,Calm,952,2697,3649,
311,2011-11-07,Winter,2011,Nov,0,Tue,1,1,16.195,Mild,20.04355,75.875,High,3.834075,Calm,373,3662,4035,
312,2011-11-08,Winter,2011,Nov,0,Wed,1,1,16.741653,Mild,20.6123,72.16669999999999,High,4.6255125,Calm,376,3829,4205,
313,2011-11-09,Winter,2011,Nov,0,Thu,1,1,16.400000000000002,Mild,20.453950000000003,75.83330000000001,High,4.1671186,Calm,305,3804,4109,
314,2011-11-10,Winter,2011,Nov,0,Fri,1,2,15.58,Mild,18.68605,81.3333,High,12.667489000000002,Breezy,190,2743,2933,
315,2011-11-11,Winter,2011,Nov,1,Sat,0,1,13.290847,Cold,15.34085,44.625,Medium,21.083225,Breezy,440,2928,3368,
316,2011-11-12,Winter,2011,Nov,0,Sun,1,1,14.623347,Mild,17.8971,55.2917,Medium,14.208154,Breezy,1275,2792,4067,
317,2011-11-13,Winter,2011,Nov,0,Mon,1,1,18.074153,Mild,21.5275,45.8333,Medium,18.875307,Breezy,1004,2713,3717,
318,2011-11-14,Winter,2011,Nov,0,Tue,1,1,21.73,Mild,26.2306,58.7083,Medium,20.541932,Breezy,595,3891,4486,
319,2011-11-15,Winter,2011,Nov,0,Wed,1,2,21.73,Mild,25.37895,68.875,High,13.375411,Breezy,449,3746,4195,
320,2011-11-16,Winter,2011,Nov,0,Thu,1,3,18.723347,Mild,22.5994,93.0,High,9.167543,Calm,145,1672,1817,
321,2011-11-17,Winter,2011,Nov,0,Fri,1,2,14.008347,Mild,16.16105,57.5833,Medium,20.459254,Breezy,139,2914,3053,
322,2011-11-18,Winter,2011,Nov,0,Sat,1,1,11.240847,Cold,13.63605,41.0,Medium,11.291711,Calm,245,3147,3392,
323,2011-11-19,Winter,2011,Nov,0,Sun,1,1,13.495847,Mild,16.22415,50.208299999999994,Medium,15.041232,Breezy,943,2720,3663,
324,2011-11-20,Winter,2011,Nov,0,Mon,1,2,18.996653,Mild,22.8529,68.45830000000001,High,12.45865,Breezy,787,2733,3520,
325,2011-11-21,Winter,2011,Nov,0,Tue,1,3,18.3475,Mild,22.2531,91.0,High,9.249618,Calm,220,2545,2765,
326,2011-11-22,Winter,2011,Nov,0,Wed,1,3,17.083347,Mild,21.0848,96.25,High,7.959064,Calm,69,1538,1607,
327,2011-11-23,Winter,2011,Nov,0,Thu,1,2,18.074153,Mild,21.52685,75.79169999999999,High,22.500275,Breezy,112,2454,2566,
328,2011-11-24,Winter,2011,Nov,1,Fri,0,1,15.306653,Mild,18.62355,54.9167,Medium,11.209368000000001,Calm,560,935,1495,
329,2011-11-25,Winter,2011,Nov,0,Sat,1,1,15.375,Mild,19.033549999999998,64.375,Medium,6.6260186,Calm,1095,1697,2792,
330,2011-11-26,Winter,2011,Nov,0,Sun,1,1,15.409152999999998,Mild,19.254350000000002,68.1667,High,4.5841936,Calm,1249,1819,3068,
331,2011-11-27,Winter,2011,Nov,0,Mon,1,1,18.825847,Mild,22.79,69.8333,High,13.999918,Breezy,810,2261,3071,
332,2011-11-28,Winter,2011,Nov,0,Tue,1,1,20.642598,Mild,24.5061,74.3043,High,9.522174,Calm,253,3614,3867,
333,2011-11-29,Winter,2011,Nov,0,Wed,1,2,18.791653,Mild,22.56875,83.08330000000001,High,17.292164,Breezy,96,2818,2914,
334,2011-11-30,Winter,2011,Nov,0,Thu,1,1,13.325000000000001,Cold,15.561050000000002,61.3333,Medium,18.167586,Breezy,188,3425,3613,
335,2011-12-01,Winter,2011,Dec,0,Fri,1,1,12.8125,Cold,15.2777,52.4583,Medium,14.750586,Breezy,182,3545,3727,
336,2011-12-02,Winter,2011,Dec,0,Sat,1,1,12.880847,Cold,16.571649999999998,62.583299999999994,Medium,6.750518,Calm,268,3672,3940,
337,2011-12-03,Winter,2011,Dec,0,Sun,1,1,12.265847,Cold,15.530199999999999,61.291700000000006,Medium,6.4174811,Calm,706,2908,3614,
338,2011-12-04,Winter,2011,Dec,0,Mon,1,1,13.564153,Mild,17.455000000000002,77.5833,High,5.6252061,Calm,634,2851,3485,
339,2011-12-05,Winter,2011,Dec,0,Tue,1,2,15.819153,Mild,19.696250000000003,82.70830000000001,High,4.1679561000000005,Calm,233,3578,3811,
340,2011-12-06,Winter,2011,Dec,0,Wed,1,3,18.962500000000002,Mild,22.82,94.9583,High,15.583061,Breezy,126,2468,2594,
341,2011-12-07,Winter,2011,Dec,0,Thu,1,3,16.81,Mild,20.0123,97.04169999999999,High,17.833725,Breezy,50,655,705,
342,2011-12-08,Winter,2011,Dec,0,Fri,1,1,10.899153,Cold,12.8469,57.99999999999999,Medium,16.083886,Breezy,150,3172,3322,
343,2011-12-09,Winter,2011,Dec,0,Sat,1,1,11.924153,Cold,15.877099999999999,69.58330000000001,High,5.5420189,Calm,261,3359,3620,
344,2011-12-10,Winter,2011,Dec,0,Sun,1,1,11.275,Cold,13.320599999999999,50.74999999999999,Medium,15.625807,Breezy,502,2688,3190,
345,2011-12-11,Winter,2011,Dec,0,Mon,1,1,9.054153,Cold,12.6577,49.0,Medium,4.458293899999999,Calm,377,2366,2743,
346,2011-12-12,Winter,2011,Dec,0,Tue,1,1,9.771652999999999,Cold,13.5098,67.08330000000001,High,4.251150000000001,Calm,143,3167,3310,
347,2011-12-13,Winter,2011,Dec,0,Wed,1,1,11.5825,Cold,15.0569,59.0,Medium,9.41685,Calm,155,3368,3523,
348,2011-12-14,Winter,2011,Dec,0,Thu,1,2,13.0175,Cold,16.9181,66.375,High,4.0842061,Calm,178,3562,3740,
349,2011-12-15,Winter,2011,Dec,0,Fri,1,2,17.322499999999998,Mild,20.61185,63.416700000000006,Medium,17.958814,Breezy,181,3528,3709,
350,2011-12-16,Winter,2011,Dec,0,Sat,1,2,15.375,Mild,17.99125,50.0417,Medium,17.458525,Breezy,178,3399,3577,
351,2011-12-17,Winter,2011,Dec,0,Sun,1,2,10.591652999999999,Cold,12.46855,56.0833,Medium,16.292189,Breezy,275,2464,2739,
352,2011-12-18,Winter,2011,Dec,0,Mon,1,1,9.771652999999999,Cold,12.27895,58.62500000000001,Medium,11.375193000000001,Calm,220,2211,2431,
353,2011-12-19,Winter,2011,Dec,0,Tue,1,1,11.343347,Cold,14.04665,63.74999999999999,Medium,11.584031999999999,Calm,260,3143,3403,
354,2011-12-20,Winter,2011,Dec,0,Wed,1,2,15.819153,Mild,19.822699999999998,59.5417,Medium,4.1252436,Calm,216,3534,3750,
355,2011-12-21,Spring,2011,Dec,0,Thu,1,2,17.561653,Mild,21.40085,85.83330000000001,High,14.8338,Breezy,107,2553,2660,
356,2011-12-22,Spring,2011,Dec,0,Fri,1,2,17.356653,Mild,21.306050000000003,75.75,High,3.1674249999999997,Calm,227,2841,3068,
357,2011-12-23,Spring,2011,Dec,0,Sat,1,1,15.306653,Mild,18.87565,68.625,High,18.374482,Breezy,163,2046,2209,
358,2011-12-24,Spring,2011,Dec,0,Sun,1,1,12.4025,Cold,14.9621,54.25,Medium,12.750368,Breezy,155,856,1011,
359,2011-12-25,Spring,2011,Dec,0,Mon,1,1,11.266103,Cold,13.998050000000001,68.13040000000001,High,10.391097,Calm,303,451,754,
360,2011-12-26,Spring,2011,Dec,1,Tue,0,1,13.191299,Cold,15.77675,50.6957,Medium,16.044155,Breezy,430,887,1317,
361,2011-12-27,Spring,2011,Dec,0,Wed,1,2,13.325000000000001,Cold,16.38165,76.25,High,12.62615,Breezy,103,1059,1162,
362,2011-12-28,Spring,2011,Dec,0,Thu,1,1,12.264330000000001,Cold,13.9987,50.39130000000001,Medium,19.695386999999997,Breezy,255,2047,2302,
363,2011-12-29,Spring,2011,Dec,0,Fri,1,1,10.181653,Cold,13.194600000000001,57.4167,Medium,8.000604000000001,Calm,254,2169,2423,
364,2011-12-30,Spring,2011,Dec,0,Sat,1,1,12.778347000000002,Cold,15.9406,63.6667,Medium,9.000579,Calm,491,2508,2999,
365,2011-12-31,Spring,2011,Dec,0,Sun,1,1,16.81,Mild,20.70605,61.583299999999994,Medium,14.750318,Breezy,665,1820,2485,
366,2012-01-01,Spring,2012,Jan,0,Mon,1,1,15.17,Mild,18.78105,69.25,High,12.875189,Breezy,686,1608,2294,
367,2012-01-02,Spring,2012,Jan,1,Tue,0,1,11.194763,Cold,12.615199999999998,38.130399999999995,Medium,22.087555,Breezy,244,1707,1951,
368,2012-01-03,Spring,2012,Jan,0,Wed,1,1,6.1499999999999995,Cold,6.31375,44.125,Medium,24.499957000000002,Windy,89,2147,2236,
369,2012-01-04,Spring,2012,Jan,0,Thu,1,2,4.4075,Cold,5.96685,41.4583,Medium,12.3749,Breezy,95,2273,2368,
370,2012-01-05,Spring,2012,Jan,0,Fri,1,1,10.899153,Cold,13.9206,52.416700000000006,Medium,8.709128999999999,Calm,140,3132,3272,
371,2012-01-06,Spring,2012,Jan,0,Sat,1,1,13.700847,Mild,17.01335,54.2083,Medium,11.249836,Calm,307,3791,4098,
372,2012-01-07,Spring,2012,Jan,0,Sun,1,1,16.126653,Mild,19.53895,53.1667,Medium,11.708786,Calm,1070,3451,4521,
373,2012-01-08,Spring,2012,Jan,0,Mon,1,1,13.8375,Mild,17.012900000000002,46.5,Medium,12.833314,Breezy,599,2826,3425,
